usaf,wban,name,country,state,call,lat,lon,elev,begin,end
533980,99999,"","","","",,,"",19740425,19740803
534200,99999,HANG-CHIN-HOU-CHI NW,CH,"","",40.967,107.167,+1035.0,19560820,19611031
534460,99999,BAOTOU,CH,"",ZBOW,40.567,109.983,+0940.0,19560820,19840813
534620,99999,PI KO CHAI(AFLD),CH,"","",40.75,111.267,+1036.0,19731020,20030923
534630,99999,BAITA,CH,"",ZBHH,40.851,111.824,+1083.9,19560820,20170324
534800,99999,JINING,CH,"","",41.033,113.067,+1416.0,19560820,20170324
535130,99999,LINHE,CH,"","",40.767,107.4,+1041.0,19560820,20170324
535190,99999,SHIZUISHAN/DAWUKOU,CH,"","",39.05,106.4,+0975.0,19620302,20020513
535230,99999,A-LU-CH'IH-LAO-KA,CH,"","",39.883,108,+1372.0,19740613,20020910
535290,99999,OTOG QI,CH,"","",39.1,107.983,+1381.0,19560820,20170324
535390,99999,PA LA MU TU SHIH LI,CH,"","",39.15,108.9,+1140.0,19731004,19850401
535460,99999,XINJIE NW,CH,"","",39.283,109.75,+1310.0,19560820,19631231
535630,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19800401,20011128
535730,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801001,20020625
535770,99999,BOGUS CHINESE,CH,"","",39.133,112.3,+1219.0,19740612,20070602
535780,99999,BOGUS CHINESE,CH,"","",39.3,112.417,+0900.0,19731108,20030414
535930,99999,YU XIAN,CH,"","",39.833,114.567,+0910.0,19560820,20170324
536020,99999,ALXA ZUOQI/BAYAN HO,CH,"","",38.833,105.533,+1500.0,19600101,20090904
536140,99999,YINCHUAN,CH,"",ZLIC,38.483,106.217,+1112.0,19560820,20170324
536150,99999,YINCHUAN (CITY),CH,"","",38.467,106.317,+1005.0,19620302,20040206
536360,99999,UXIN-QI,CH,"","",38.6,108.85,+1341.0,19840503,19860712
536460,99999,YULIN,CH,"","",38.267,109.783,+1158.0,19560820,20170324
536520,99999,BOGUS CHINESE,CH,"","",38.983,110.6,+1219.0,19740503,20020604
536630,99999,WU-ZHAI,CH,"","",38.917,111.833,+1463.0,19570616,20070727
536810,99999,BOGUS CHINESE,CH,"","",38.717,113,+0792.0,19740124,20020417
536980,99999,SHIJIAZHUANG,CH,"","",38.067,114.35,+0104.8,19560820,20170324
537130,99999,BOGUS CHINESE,CH,"","",,,"",19801001,20020520
537230,99999,YANCHI,CH,"","",37.8,107.383,+1356.0,19560820,20170324
537430,99999,MI-ZHI AIRFIELD (?),CH,"","",37.867,110.067,+0975.0,19740423,19820424
537450,99999,APPROXIMATE LOCALE,CH,"","",37.467,109.583,+0000.0,19731004,20020923
537570,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740430,19840218
537640,99999,LISHI,CH,"","",37.5,111.1,+0951.0,19570601,20170324
537720,99999,WUSU,CH,"",ZBYN,37.747,112.628,+0784.9,19560820,20170324
537760,99999,YU-CI (?),CH,"","",37.7,112.717,+0823.0,19740422,20011111
537820,99999,YANGQUAN,CH,"","",37.817,113.567,+0908.0,19570601,20020930
537870,99999,YUSHE,CH,"","",37.067,112.983,+1042.0,19570601,20170324
537880,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740423,20020422
537970,99999,BOGUS CHINESE,CH,"","",,,"",19801002,20011222
537980,99999,XINGTAI,CH,"","",37.183,114.367,+0184.0,19570601,20170324
537981,99999,HANDAN/HEIBEI,CH,"",ZBHD,36.533,114.433,+0069.8,20120116,20140715
538050,99999,HAI-YUAN,CH,"","",36.567,105.65,+1850.0,19740613,20020224
538100,99999,QI-YING,CH,"","",36.55,106.15,+1615.0,19610103,20020513
538230,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19731008,20020614
538450,99999,YAN AN,CH,"",ZLYA,36.6,109.5,+0959.0,19560820,20170324
538530,99999,XI-XIAN,CH,"","",36.7,110.933,+1006.0,19610801,20070727
538660,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19731115,20041021
538680,99999,CANYU NORTHEAST,CH,"","",36.15,111.45,+0462.0,19560820,19611031
538920,99999,YONGNIAN NORTHWEST,CH,"","",36.8,114.45,+0060.0,19560820,19570731
539030,99999,XI-JI,CH,"","",35.967,105.717,+1935.0,19620302,20020513
539130,99999,BOGUS CHINESE,CH,"","",,,"",19890611,20020929
539270,99999,"","","","",,,"",19740617,19740729
539380,99999,CHIU-PO-TOU NW,CH,"","",35.283,108.3,+1219.0,19740601,19741025
539450,99999,HUANG-LONG,CH,"","",0,0,-0999.0,19740519,20020613
539480,99999,BOGUS CHINESE,CH,"","",,,"",19801002,19850311
539590,99999,YUNCHENG,CH,"","",35.117,111.067,+0376.5,19560820,20170324
539850,99999,SHEN-CHUANG,CH,"","",0,0,-0999.0,19731110,20020603
540160,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801002,20020521
540170,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801001,20030311
540260,99999,JARUD QI,CH,"","",44.567,120.9,+0266.0,19560820,20170324
540280,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740101,20020413
540410,99999,KAITONG/TONGYU,CH,"","",44.8,123.083,+0152.0,19570601,20070727
540490,99999,CHANGLING,CH,"","",44.25,123.967,+0190.0,19560820,20170324
540740,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801001,19821126
540800,99999,SHAHEZI SE,CH,"","",44.483,127.6,+0249.0,19571201,19590831
540960,99999,SUIFENHE,CH,"","",44.383,131.15,+0498.0,19560820,20170324
541020,99999,XILIN HOT,CH,"","",43.95,116.117,+1004.0,19560820,20170324
541250,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801007,20020609
541340,99999,KAILU,CH,"","",43.617,121.317,+0274.0,19570601,20020930
541420,99999,WO-HU-TUN,CH,"","",43.7,123.6,+0183.0,19570601,20070727
541450,99999,CHENG-CHIZ-T'UN,CH,"","",43.5,123.5,+0183.0,19800402,20011114
541580,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801003,20020411
541610,99999,LONGJIA,CH,"",ZYCC,43.996,125.681,+0215.2,19560820,20170324
541720,99999,JILIN,CH,"","",43.85,126.55,+0188.0,19570601,20020809
541810,99999,JIAOHE SOUTH,CH,"","",43.717,127.15,+0275.0,19560820,19611031
541860,99999,DUNHUA,CH,"","",43.367,128.2,+0525.0,19570601,20170324
541920,99999,LUO-ZI-GOU,CH,"","",43.717,130.317,+0500.0,19571201,20011225
542070,99999,NAN-JUAN-ZI,CH,"","",42.3,115.683,+1524.0,19740426,20030130
542130,99999,WUDAN/ONGNIUD QI,CH,"","",42.967,119.033,+0634.0,19570601,20040920
542180,99999,CHIFENG,CH,"","",42.3,118.833,+0567.0,19560820,20170324
542260,99999,BUGT,CH,"","",42.333,120.7,+0401.0,19570601,20170324
542350,99999,HA-ERH-T'AO,CH,"","",42.5,122.133,+0183.0,19731006,20021121
542370,99999,FUXIN,CH,"","",42,121.633,+0182.0,19570601,20020930
542660,99999,MEIHEKOU WEST,CH,"","",42.517,125.633,+0326.0,19560820,19611031
542730,99999,HUADIAN,CH,"","",42.983,126.75,+0264.0,19570601,20170324
542740,99999,HUI-NAN-ZHEN,CH,"","",0,0,-0999.0,19800418,20020429
542760,99999,JING-YU,CH,"","",0,0,-0999.0,19570601,20020826
542840,99999,FUSONG,CH,"","",42.333,127.283,+0610.0,19610801,20070727
542850,99999,LUSHUIHE,CH,"","",42.517,127.8,+0853.0,19580101,20070727
543080,99999,FENGNING,CH,"","",41.2,116.633,+0661.0,19570601,20170324
543240,99999,CHAOYANG,CH,"","",41.55,120.45,+0176.0,19570302,20170324
543260,99999,CHAOYANG AIRFIELD,CH,"","",41.583,120.433,+0152.0,19570601,20020603
543350,99999,GOUBANGZI,CH,"","",41.383,121.8,+0025.0,19570601,20020930
543360,99999,TAI-AN/SOUTHEAST,CH,"","",0,0,-0999.0,19740304,20020414
543370,99999,JINZHOU,CH,"","",41.133,121.117,+0070.0,19560820,20170324
543380,99999,PAN-SHAN,CH,"","",0,0,-0999.0,19740910,20151103
543424,99999,TAOXIAN,CH,"",ZYTX,41.64,123.483,+0060.4,19920701,20170324
543460,99999,BENXI,CH,"","",41.317,123.783,+0185.0,19570601,20170324
543630,99999,TONGHUA,CH,"","",41.717,125.917,+0312.0,19570601,20020930
543650,99999,HUANREN,CH,"","",41.267,125.367,+0204.0,19570601,20020930
543770,99999,JI'AN,CH,"","",41.15,126.217,+0225.0,19560820,20170324
543780,99999,CHING-ZHI (?),CH,"","",0,0,-0999.0,19800702,20020604
543860,99999,CHANGBAI,CH,"","",41.417,128.183,+0775.0,19570601,20170324
544010,99999,ZHANGJIAKOU,CH,"","",40.783,114.883,+0726.0,19560820,20170324
544050,99999,HUAILAI,CH,"","",40.417,115.5,+0538.0,19560820,20170324
544230,99999,CHENGDE,CH,"","",40.967,117.917,+0423.0,19560820,20170324
544540,99999,SUIZHONG,CH,"","",40.35,120.35,+0018.0,19730101,20020930
544710,99999,YINGKOU,CH,"","",40.667,122.2,+0004.0,19560820,20170324
544760,99999,BAIYANGGOU NW,CH,"","",40.35,122.75,+0280.0,19570601,19590831
544830,99999,CAOHEKOU,CH,"","",40.883,123.9,+0235.0,19560820,19900414
544860,99999,SITAIZI,CH,"","",40.467,123.967,+0126.0,19570601,19590831
544970,99999,DANDONG,CH,"","",40.05,124.333,+0014.0,19560820,20170324
544980,99999,APPROXIMATE LOCALE,CH,"","",40.117,124.333,+0000.0,19731115,20020605
545130,99999,BEI-JING/TONG-XIAN,CH,"","",39.817,116.7,+0021.0,19800703,20010725
545170,99999,TS AN KANG,CH,"","",0,0,-0999.0,19800707,20020619
545180,99999,BAXIAN,CH,"","",39.05,116.4,+0008.0,19570601,20040124
545230,99999,YU-TIAN,CH,"","",0,0,-0999.0,19740424,20011011
545273,99999,BINHAI,CH,"",ZBTJ,39.124,117.346,+0003.0,19811125,20170324
545290,99999,CHAI-SHANG,CH,"","",0,0,-0999.0,19731130,20020521
545390,99999,LETING,CH,"","",39.433,118.9,+0012.0,19570601,20170324
545430,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740425,20020313
545630,99999,FUXIAN/WAFANGDIAN,CH,"","",39.633,121.983,+0017.0,19570601,20020930
545640,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740421,20020207
545770,99999,LU-DA/ZHENG-SHA-HE,CH,"","",39.267,122.083,+0031.0,19800403,20020113
546020,99999,BAODING,CH,"","",38.733,115.483,+0017.0,19560820,20170324
546060,99999,SUNING,CH,"","",38.433,115.833,+0015.0,19570601,19590831
546160,99999,CANGZHOU,CH,"","",38.333,116.833,+0011.0,19560820,20011024
546180,99999,POTOU,CH,"","",38.083,116.55,+0013.0,19971201,20170324
546230,99999,TANGGU,CH,"","",39.017,117.6,+0004.0,19570601,20020930
546240,99999,HUANGHUA,CH,"","",38.383,117.35,+0004.0,19620402,20020930
546250,99999,QI-KOU,CH,"","",0,0,-0999.0,19570601,20020510
546350,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801001,20011013
546460,99999,MOORED VESSEL,CH,"","",38.35,119.683,+0006.0,19881001,20000405
546560,99999,TUOJI ISLAND,CH,"","",38.167,120.783,+0059.0,19570601,20020811
546620,99999,ZHOUSHUIZI,CH,"",ZYTL,38.966,121.539,+0032.6,19560820,20170324
546800,99999,BOGUS CHINESE,CH,"","",,,"",19801001,19851228
547020,99999,WANG CHIA CHING,CH,"","",0,0,-0999.0,19800703,20030403
547050,99999,NANGONG,CH,"","",37.367,115.383,+0042.0,19610801,20051021
547070,99999,GUANG-ZUNG (?),CH,"","",0,0,-0999.0,19740504,19820419
547140,99999,DEZHOU,CH,"","",37.433,116.317,+0022.0,19560820,20020212
547150,99999,LINGXIAN,CH,"","",37.333,116.567,+0019.0,19800701,20170324
547160,99999,LING HSIEN,CH,"","",0,0,-0999.0,19740422,20020909
547230,99999,ZHAN-CHENG,CH,"","",0,0,-0999.0,19731101,20020420
547450,99999,CANG-SHANG,CH,"","",37.367,119.9,+0001.0,19740426,19840408
547560,99999,DA-XIN-DIAN,CH,"","",37.617,120.9,+0100.0,19740426,20140503
547570,99999,APPROXIMATE LOCATIO,CH,"","",37.167,120.167,+0000.0,19770801,20090621
547580,99999,LAI-YANG AFLD (?),CH,"","",36.967,120.583,+0072.0,19740504,20020709
547640,99999,FU-SHAN (?),CH,"","",0,0,-0999.0,19731109,20020605
547720,99999,BOGUS CHINESE,CH,"","",,,"",19801004,20040628
547740,99999,WEIHAI,CH,"","",37.45,122.033,+0061.0,19570601,20020930
547900,99999,BOGUS CHINESE,CH,"","",,,"",19891001,19920529
548230,99999,JINAN/TSINAN,CH,"",ZSTN,36.683,116.983,+0058.0,19560820,20170324
548460,99999,GAO-MI (?),CH,"","",36.383,119.733,+0038.0,19800704,20011027
548570,99999,LIUTING,CH,"",ZSQD,36.266,120.374,+0010.1,19560820,20170324
548580,99999,CANG-KOU,CH,"","",36.167,120.367,+0010.0,19731110,20040126
548970,99999,BOGUS CHINESE,CH,"","",,,"",19860604,20020808
549070,99999,DING-TAO,CH,"","",35.067,115.567,+0000.0,19800401,19820428
549090,99999,DINGTAO,CH,"","",35.083,115.517,+0051.0,19950401,20170324
549150,99999,JI-NING,CH,"","",0,0,-0999.0,19790702,20020713
549160,99999,YANZHOU,CH,"","",35.567,116.85,+0053.0,19560820,20170324
549450,99999,RIZHAO,CH,"","",35.433,119.533,+0037.0,19570601,20170324
549460,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19800704,19831124
549480,99999,BOGUS CHINESE,CH,"","",,,"",19801003,20020615
549520,99999,FLASHING LIGHT,CH,"","",35.967,120.483,+0025.0,19570601,20020609
551700,99999,"","","","",,,"",20020603,20020603
552280,99999,SHIQUANHE,CH,"","",32.5,80.083,+4280.0,19610701,20170324
552480,99999,LUMARINGBO,CH,"","",32.3,84.05,+4420.0,19730313,20111117
552790,99999,BAINGOIN,CH,"","",31.367,90.017,+4701.0,19570701,20170324
554720,99999,XAINZA,CH,"","",30.95,88.633,+4670.0,19600307,20170324
554880,99999,DEQEN SOUTH,CH,"","",30.333,90.083,+5304.0,19591210,19620630
555690,99999,LHAZE,CH,"","",29.067,87.683,+4237.0,19801001,20020207
555780,99999,XIGAZE,CH,"","",29.25,88.883,+3837.0,19570701,20170324
555980,99999,NEDONG,CH,"","",29.233,91.767,+3657.0,19591209,20020207
557730,99999,PAGRI,CH,"","",27.733,89.083,+4300.0,19560820,20170324
558210,99999,BOGUS CHINESE,CH,"","",,,"",19850301,19860921
559910,99999,"","","","",,,"",19870511,19870511
560040,99999,TUOTUOHE,CH,"","",34.217,92.433,+4535.0,19570701,20170324
560160,99999,BIE-LI-XI-DU,CH,"","",34.1,95.033,+4785.0,19730101,20030305
560190,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801001,20050522
560260,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19801005,20020308
560330,99999,MADOI,CH,"","",34.917,98.217,+4273.0,19560820,20170324
560420,99999,BOGUS CHINESE,CH,"","",,,"",19830705,19860420
560460,99999,DARLAG,CH,"","",33.75,99.65,+3968.0,19560820,20170324
560570,99999,BOGUS CHINESE,CH,"","",,,"",19831201,19851123
560650,99999,HENAN,CH,"","",34.733,101.6,+3501.0,19610901,20170324
560740,99999,GA-HAI,CH,"","",34.2,102.3,+3109.0,19890101,20031121
560800,99999,HEZUO,CH,"","",35,102.9,+2910.0,19580506,20170324
560850,99999,DENGKAGOIN,CH,"","",34.04,103.333,+3166.0,19731005,19740924
560890,99999,BAI-GU-SI,CH,"","",0,0,-0999.0,19730102,20020713
560960,99999,WUDU,CH,"","",33.4,104.917,+1079.0,19560820,20170324
560970,99999,YUNG-FENG-HSIANG N,CH,"","",33.033,104.117,+2712.0,19591209,19610327
561160,99999,DENGQEN,CH,"","",31.417,95.6,+3874.0,19560820,20170324
561250,99999,NANGQEN,CH,"","",32.25,96.217,+4145.0,19591203,20090225
561320,99999,GAO-RIK,CH,"","",32.5,97.933,+3657.0,19591209,19800203
561370,99999,QAMDO,CH,"","",31.15,97.167,+3307.0,19560820,20170324
561380,99999,QING-NI-DONG (?),CH,"","",0,0,-0999.0,19731005,20020529
561440,99999,DEGE,CH,"","",31.733,98.567,+3201.0,19570701,20170324
561460,99999,GARZE,CH,"","",31.617,100,+3394.0,19560820,20170324
561470,99999,CHUN-LUO-SI,CH,"","",0,0,-0999.0,19740422,20020127
561560,99999,BOGUS CHINESE,CH,"","",,,"",19801001,20020815
561570,99999,BOGUS CHINESE,CH,"","",,,"",19801005,20020521
561670,99999,DAWU,CH,"","",30.983,101.117,+2959.0,19790701,20170324
561710,99999,A-BA,CH,"","",32.917,101.7,+3170.0,19570701,20020717
561720,99999,BARKAM,CH,"","",31.9,102.233,+2666.0,19560820,20170324
561730,99999,MA-TANG,CH,"","",31.85,102.7,+3422.0,19730101,20100424
561780,99999,XIAO-JIN,CH,"","",31.017,102.367,+2426.0,19560820,20100424
561820,99999,SONGPAN,CH,"","",32.667,103.6,+2882.5,19560820,20170324
561830,99999,ZHENJIANGGUAN,CH,"","",32.333,103.733,+2697.0,19560820,19750514
561870,99999,WENJIANG,CH,"","",30.75,103.867,+0541.0,20050101,20170324
561920,99999,BOGUS CHINESE,CH,"","",,,"",19801003,20020310
561930,99999,PINGWU,CH,"","",32.417,104.517,+0894.0,19570701,20061231
561940,99999,BOGUS CHINESE,CH,"","",,,"",19801002,20020615
561960,99999,MIANYANG,CH,"","",31.45,104.733,+0522.0,19591209,20170324
562020,99999,JIA-LI,CH,"","",30.783,93.4,+4876.0,19591209,20120429
562270,99999,CHING-TO EAST,CH,"","",30.1,95.783,+5108.0,19560820,19570531
562370,99999,BANG-DA,CH,"","",0,0,-0999.0,19800701,19850907
562510,99999,XINLONG/NYAGRONG,CH,"","",30.967,100.2,+3500.0,19591209,20100424
562570,99999,LITANG,CH,"","",30,100.267,+3950.0,19560820,20170324
562650,99999,QIAN-NING,CH,"","",30.5,101.483,+3452.0,19570701,19840611
562870,99999,YA'AN,CH,"","",29.983,103,+0629.0,19560820,20170324
562940,99999,SHUANGLIU,CH,"",ZUUU,30.579,103.947,+0495.3,19560820,20170324
562950,99999,CHIEN YANG,CH,"","",0,0,-0999.0,19800701,20100531
562980,99999,ZIYANG SOUTHWEST,CH,"","",30.117,104.617,+0383.0,19591201,19610227
563470,99999,ZEN-YAN (?),CH,"","",0,0,-0999.0,19731112,19860127
564410,99999,BAME NORTHWEST,CH,"","",28.883,98.583,+4413.0,19600101,19641231
564590,99999,TU-ZHA,CH,"","",28.15,100.933,+2743.0,19591209,20100424
564620,99999,JIULONG,CH,"","",29,101.5,+2994.0,19560820,20170324
564750,99999,YUEXE,CH,"","",28.617,102.6,+1736.0,19570701,20100424
564940,99999,PING-SHAN (?),CH,"","",0,0,-0999.0,19800701,20020418
565480,99999,WEIXI,CH,"","",27.217,99.317,+2743.0,19570701,20100424
565710,99999,XICHANG,CH,"","",27.9,102.267,+1599.0,19440325,20170324
565760,99999,ZHAO-ZI-BA,CH,"","",27.6,102.85,+2347.0,19730101,20020316
565770,99999,BOGUS CHINESE,CH,"","",,,"",19890501,20020801
565810,99999,TIAN-DI-BA,CH,"","",0,0,-0999.0,19790701,20020518
565860,99999,ZHAOTONG,CH,"","",27.333,103.75,+1950.0,19450107,20170324
566520,99999,BOGUS CHINESE,CH,"","",,,"",19890108,20011224
566710,99999,HUILI,CH,"","",26.65,102.25,+1788.0,19560820,20170324
566910,99999,WEINING,CH,"","",26.867,104.283,+2236.0,19570701,20170324
567410,99999,LIU-KU,CH,"","",25.783,98.85,+2377.0,19591209,20020207
567450,99999,SHAN-YAN-ZHEN,CH,"","",0,0,-0999.0,19800302,19841103
567510,99999,DALI,CH,"","",25.7,100.183,+1992.0,19431130,20170324
567770,99999,JINSHAN NORTH,CH,"","",25.15,102.083,+1580.0,19740421,19741202
567860,99999,ZHANYI,CH,"","",25.583,103.833,+1900.0,19440109,20170324
568380,99999,RUILI,CH,"","",24,97.85,+0776.0,19591209,20170324
568560,99999,JING-DONG,CH,"","",24.433,100.85,+1676.0,19591209,20100424
568860,99999,LUXI,CH,"","",24.533,103.767,+1708.0,19591209,20170324
569150,99999,NAME/LOCATION UNKN,CH,"","",0,0,-0999.0,19801005,20010820
569160,99999,NAME/LOCATION UNKN,CH,"","",0,0,-0999.0,19801001,20020303
569420,99999,MENG-SA,CH,"","",23.717,99.633,+1524.0,19800313,20020327
569650,99999,MENG-WANG,CH,"","",22.483,101.3,+0975.0,19740302,20020323
569750,99999,YI-SHA,CH,"","",23.317,102.367,+1215.0,19731006,20020912
569770,99999,JIANGCHENG,CH,"","",22.617,101.817,+1121.0,19730101,20170324
569790,99999,JIE-JIE,CH,"","",0,0,-0999.0,19731004,19831223
569850,99999,MENGZI,CH,"","",23.45,103.333,+1313.6,19450228,20170324
569860,99999,DEHOUJIE,CH,"","",23.583,103.867,+1423.0,19800701,20100424
569880,99999,BOGUS CHINESE,CH,"","",,,"",19801002,19840614
569940,99999,WENSHAN,CH,"","",23.367,104.383,+1278.0,19591204,20020106
570060,99999,TIANSHUI,CH,"","",34.583,105.75,+1143.0,19560820,20031231
570140,99999,BEIDAO,CH,"","",34.57,105.87,+1086.0,20050101,20170324
570160,99999,BAOJI,CH,"","",34.35,107.133,+0610.0,19560820,20041231
570340,99999,QIAN-XIAN,CH,"","",34.533,108.233,+0335.0,19620302,20020712
570360,99999,XIANYANG,CH,"",ZLXY,34.447,108.752,+0479.1,19560820,20170324
570460,99999,HUA SHAN,CH,"","",34.483,110.083,+2063.0,19560820,20170324
570680,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740421,20020722
570770,99999,TIEN-HU,CH,"","",34.15,112.1,+0753.0,19610801,20020930
570830,99999,XINZHENG,CH,"",ZHCC,34.52,113.841,+0150.9,19570601,20170324
570890,99999,XUCHANG,CH,"","",34,113.967,+0072.0,19570401,20020207
570910,99999,KAIFENG,CH,"","",34.75,114.417,+0067.0,19570602,20020930
571020,99999,MING-YANG-CHEN,CH,"","",33.817,105.617,+1524.0,19731111,20040426
571060,99999,CHENG-XIAN,CH,"","",33.75,105.75,+1128.0,19560820,20020207
571270,99999,HANZHONG,CH,"","",33.067,107.033,+0509.0,19560820,20170324
571280,99999,YANG-XIAN,CH,"","",0,0,-0999.0,19731005,20021013
571340,99999,WEN-HUANG-PING,CH,"","",33.45,108.25,+0548.0,19570601,20020207
571370,99999,SHI-QUAN,CH,"","",0,0,-0999.0,19740613,20040430
571560,99999,SHANG-NAN,CH,"","",33.533,110.883,+0914.0,19570601,20020207
571780,99999,NANYANG,CH,"","",33.1,112.483,+0181.6,19560820,20170324
571880,99999,APPROXIMATE LOCALE,CH,"","",33.233,113.467,+0000.0,19731111,20020719
571930,99999,XIHUA,CH,"","",33.783,114.517,+0053.0,19560820,20170324
571970,99999,SHANG-CAI,CH,"","",0,0,-0999.0,19800701,20050929
572030,99999,WU-TONG-YUAN,CH,"","",32.817,105.7,+0700.0,19740421,20020503
572060,99999,GUANG-YUAN,CH,"","",32.433,105.8,+0487.0,19560820,19841226
572070,99999,YAN-MEN-BA (?),CH,"","",0,0,-0999.0,19740425,20060301
572210,99999,YU-SHU-MTHO (?),CH,"","",0,0,-0999.0,19740422,20020918
572450,99999,ANKANG,CH,"","",32.717,109.033,+0291.0,19560820,20170324
572510,99999,BAIHE,CH,"","",32.767,110.117,+0610.0,19740423,20070727
572530,99999,YUN-XIAN,CH,"","",32.8,110.8,+0100.0,19570601,19891014
572590,99999,FANGXIAN,CH,"","",32.033,110.767,+0435.0,19591101,20170324
572650,99999,LAOHEKOU,CH,"","",32.433,111.733,+0128.8,19560820,20170324
572780,99999,APPROXIMATE LOCALE,CH,"","",32.317,112.633,+0000.0,19731007,20070727
572970,99999,XINYANG,CH,"","",32.133,114.05,+0115.0,19560820,20170324
572990,99999,BOGUS CHINESE,CH,"","",0,0,-0999.0,19740421,20050805
573210,99999,APPROXIMATE LOCALE,CH,"","",31.883,107.083,+0000.0,19740425,20020605
573270,99999,YONG-XING,CH,"","",0,0,-0999.0,19740425,20160413
573480,99999,FENGJIE,CH,"","",31.017,109.533,+0303.0,19560820,20170324
573850,99999,SUIZHOU,CH,"","",31.717,113.367,+0061.0,19610901,20020207
573940,99999,YINGSHAN NORTH,CH,"","",31.617,113.817,+0106.0,19570602,19610831
573980,99999,HONG-AN,CH,"","",0,0,-0999.0,19740421,19840527
573990,99999,MACHENG,CH,"","",31.133,114.95,+0075.2,19570601,20170324
574050,99999,SUINING,CH,"","",30.5,105.583,+0300.0,19591202,20100424
574260,99999,LIANGPING,CH,"","",30.683,107.8,+0455.0,19560820,20170324
574320,99999,WANXIAN,CH,"","",30.8,108.35,+0299.0,19591209,20100424
574470,99999,ENSHI,CH,"","",30.283,109.467,+0458.0,19450331,20170324
574480,99999,EN-SHI (CHI-AFB),CH,"","",30.3,109.483,+0457.0,19740421,20020615
574510,99999,LU-CONG-PO,CH,"","",30.783,110.267,+1188.0,19570601,20010615
574570,99999,GUAN-DIAN-GOU (?),CH,"","",0,0,-0999.0,19740421,20020930
574620,99999,YI-CHANG (CHI-AFB),CH,"","",30.683,111.45,+0107.0,19730101,20020703
574660,99999,JIANG-KOU (?),CH,"","",0,0,-0999.0,19740425,20020425
574760,99999,JIANGLING,CH,"","",30.333,112.183,+0033.0,19570601,20170324
574770,99999,SHA-SHI (?),CH,"","",0,0,-0999.0,19731004,20020819
574910,99999,"","","","",,,"",19731005,19740808
574941,99999,SANYA PHOENIX INTL,CH,"",ZJSY,18.303,109.412,+0028.0,20040713,20170324
575030,99999,NEIJIANG,CH,"","",29.617,105.117,+0349.0,20030330,20170324
575060,99999,DA-ZU,CH,"","",29.633,105.767,+0305.0,19740423,20020415
575250,99999,XIANG-GOU,CH,"","",0,0,-0999.0,19740613,19840131
575320,99999,WEN-TOU,CH,"","",29.867,108.567,+0610.0,19800803,20050722
